row_id,mRID,length,Locat.mrid,PositionPoints
112,5e0f927b-fdd3-4b85-b303-e1b787a077e1,31.17654473,17e75af5-0e63-438f-8744-e0da53b58467,"MULTILINESTRING ((143.56943357 -38.330443724,143.569718591 -38.330274968))"
113,d4421bbb-3cae-44cd-9f58-d4f3a8a9459b,94.63524368,a4722a4e-8c69-446b-a317-b49194abc023,"MULTILINESTRING ((143.571012545 -38.331495527,143.570850019 -38.332338409))"
114,dcaa8a44-402d-4a33-8ff9-2c6dc467fc23,200.3858763,d047fef1-8b9d-42a3-bbbc-362f0e63b468,"MULTILINESTRING ((143.56874666 -38.331224784,143.571012545 -38.331495527))"
115,b5961654-088e-48db-bd03-bcf2b9024066,76.41619668,62ef1e9d-6c21-44f1-a2b8-32c64e7637eb,"MULTILINESTRING ((143.56943357 -38.330443724,143.568906337 -38.329894687))"
116,8153492c-8def-416e-9579-bb8796502973,110.4704982,684d120e-26d6-4324-b645-f8064c6f946b,"MULTILINESTRING ((143.56874666 -38.331224784,143.568780372 -38.331047017,143.568805106 -38.330975312,143.568839243 -38.330905917,143.568882468 -38.330839746,143.568934126 -38.330777539,143.568993875 -38.330719834,143.569060878 -38.330667377,143.569107982 -38.33063644,143.56943357 -38.330443724))"
117,b54c5ea4-aa63-4463-8fff-337abf9b1558,59.04257474,1ba42060-2d35-4195-b8fb-33611397b761,"MULTILINESTRING ((143.571916004 -38.333315737,143.57258406 -38.333393365))"
118,e770fe3d-e64e-4260-b6c0-5ab850c47143,140.4115922,8b1e824f-f40e-40d6-9802-937c066169e1,"MULTILINESTRING ((143.572350256 -38.334644825,143.57258406 -38.333393365))"
119,8368950e-e755-4987-82ac-63d389dd247a,70.20717849,24d10fce-e993-4376-b1ae-d6a6b8c63405,"MULTILINESTRING ((143.571800233 -38.33394161,143.571916004 -38.333315737))"
120,d6bb52d7-8f5b-43b6-b2c0-a2ced203daf7,108.4349521,78690db2-879b-44af-a43a-75c5ecfbf998,"MULTILINESTRING ((143.570689085 -38.333173164,143.571916004 -38.333315737))"
121,6abc2cdd-0e53-416e-8792-09eb9b400f25,93.72243973,789a5d7b-9358-401c-9718-092c0f03f53d,"MULTILINESTRING ((143.570850019 -38.332338409,143.570689085 -38.333173164))"
122,4a443068-6439-46c4-b74a-6c0951b4caef,132.0671005,8a1e9f59-729b-4dde-9ab9-cc0b9448b188,"MULTILINESTRING ((143.570850019 -38.332338409,143.569356595 -38.332160194))"
123,9f8043f5-4a05-49d1-a615-cb6d4d2b1e21,153.967383,290a8e7d-defc-443e-9bd9-f0420ad82dc6,"MULTILINESTRING ((143.5700576 -38.33374191,143.571800233 -38.33394161))"
124,33252b9e-94bf-4c60-a8bb-1f0199045f94,70.22341931,519e3aff-a64a-42d0-a730-0b2d292ef5e8,"MULTILINESTRING ((143.57168408 -38.334567587,143.571800233 -38.33394161))"
125,dc369bce-bd7a-40f6-9263-4ea40975c8c0,189.163366,5ac68ca1-f4cb-4a6b-a9c7-f6631211d604,"MULTILINESTRING ((143.568427392 -38.332910258,143.56874666 -38.331224784))"
126,8edc43c0-1b63-45a9-99c0-78cf8825bc9c,58.87265389,b82da49f-919b-490a-a7b1-17a004b3ee9e,"MULTILINESTRING ((143.57168408 -38.334567587,143.572350256 -38.334644825))"
127,2b9da496-07bd-4a28-b773-a8e4cf99a795,112.2778825,c18cfa15-ad2f-4f87-bdba-476d5ea1987d,"MULTILINESTRING ((143.572163332 -38.335645539,143.572350256 -38.334644825))"
128,a8719ae8-430b-4347-bf87-2ca40b2137d1,48.09997583,17b10f18-1dc3-4c4c-a555-0f0ac6274a61,"MULTILINESTRING ((143.570144852 -38.333109881,143.570689085 -38.333173164))"
129,e9f577a1-bcd5-4b12-994f-164c6e44df2b,40.2292087,c6bbd882-6243-48b0-8c58-a9c9a34c5f58,"MULTILINESTRING ((143.570213025 -38.332751465,143.570144852 -38.333109881))"
130,3f71c64c-93f8-441f-b980-fa064df4ba09,96.09744865,f38ad0a6-8363-4a83-aeb1-715a5315d65b,"MULTILINESTRING ((143.569057529 -38.332983547,143.570144852 -38.333109881))"
131,520975bd-375a-4d1b-9367-41071a66029b,70.75951981,b90591ae-e31a-4663-823d-483be79b5adb,"MULTILINESTRING ((143.570144852 -38.333109881,143.570152839 -38.333205667,143.5700576 -38.33374191))"
132,121050fb-601c-472a-aa3d-efb2001c3712,153.4759687,60d96816-83ef-499c-99e7-83e2aa5bbef1,"MULTILINESTRING ((143.569947436 -38.334366146,143.57168408 -38.334567587))"
133,1c0ad922-f1ae-4c3e-8e5d-4fecc46a513f,221.2359461,c304adb6-1c99-4f47-816b-668313a88fed,"MULTILINESTRING ((143.569835122 -38.334976554,143.571566717 -38.33517536,143.57168408 -38.334567587))"
134,85310754-581d-4f4e-891f-6d902a80d240,245.1739203,06c9c1a6-28b1-461e-b0a9-b70e26fcebe6,"MULTILINESTRING ((143.572163332 -38.335645539,143.570481609 -38.335471646,143.570464651 -38.335469671,143.57044747 -38.335469153,143.570430331 -38.335470067,143.57041344 -38.335472327,143.570396865 -38.335476022,143.570380917 -38.335481059,143.570365768 -38.335487339,143.570351499 -38.335494854,143.570338227 -38.335503526,143.570326308 -38.33551315,143.570315651 -38.335523835,143.570306524 -38.335535213,143.570298926 -38.335547357,143.570292965 -38.335560097,143.570288712 -38.335573163,143.5702879 -38.335576784,143.57016433 -38.336235859))"
135,2ac79360-d171-40b9-9f98-4672f270b7d8,90.6018092,ffa7ac92-4733-464a-a6bc-c0b29dae7ad3,"MULTILINESTRING ((143.572012384 -38.336453045,143.572163332 -38.335645539))"
136,5880800f-6467-4354-a63f-f9abaab9b823,69.95818732,83526f22-3aa2-46ed-9f04-d103edff45a6,"MULTILINESTRING ((143.5700576 -38.33374191,143.569947436 -38.334366146))"
137,e807e341-b6e8-4119-a487-5a3a507753e5,55.69269981,60fbde5a-1e5a-478d-bcc8-ece1ac74b14f,"MULTILINESTRING ((143.568427392 -38.332910258,143.569057529 -38.332983547))"
138,6d0b7bb2-a8e3-4876-9fc0-0764233a4e4e,40.36780986,11c475bf-f795-4893-abbc-033a5b71691d,"MULTILINESTRING ((143.567970722 -38.33285675,143.568427392 -38.332910258))"
139,d4e86696-4b5d-4678-9407-aef4c5a1102a,68.46488887,617a3c99-0910-4b31-a83b-0af06ec99121,"MULTILINESTRING ((143.569947436 -38.334366146,143.569835122 -38.334976554))"
140,ab6a1061-eb99-4817-a075-2101fa7c01c6,522.4934963,ce59c4b1-511a-4809-9dbf-edbe7643aacd,"MULTILINESTRING ((143.568579779 -38.34279966,143.567713694 -38.347457))"
141,09a1dd6c-3808-48d7-bcaa-fc1b650a9ddc,244.6638664,00379d00-da25-468b-8a29-b1ff7a51665e,"MULTILINESTRING ((143.570393187 -38.345638602,143.572251725 -38.345865255,143.572401412 -38.345151915))"
142,3e88f189-c249-4499-a6d7-1bce0cc28991,119.9772451,9491cdb2-295a-476d-8ab4-f0720597ab34,"MULTILINESTRING ((143.575439616 -38.344585828,143.575283143 -38.345659627))"
143,de2d59ca-9b8d-4219-a7b4-bcbe2917ed08,80.46576165,024e94f6-92b1-4fbc-998c-a6d96dea4b9c,"MULTILINESTRING ((143.570522624 -38.344920908,143.570393187 -38.345638602))"
144,27436097-dd8c-4a14-95da-bb102d8f650b,35.84202053,0dafb611-02d1-4218-893b-7b52d09f6ff4,"MULTILINESTRING ((143.572808374 -38.345191161,143.572401412 -38.345151915))"
145,d4050094-7d14-49ab-8b74-9636cef611a5,312.9811544,2a34aa2f-6794-4201-937d-284dd264779a,"MULTILINESTRING ((143.575439616 -38.344585828,143.572972023 -38.344340108,143.572808374 -38.345191161))"
146,c2b12f61-e2da-4f20-996d-d3a58f53c8ed,166.2320849,d2d1e6f0-dfd2-46d9-9ec1-2692cb448b4e,"MULTILINESTRING ((143.572401412 -38.345151915,143.570522624 -38.344920908))"
147,c07d0b01-0976-44e5-b7e1-08a34bb92e9d,208.9505756,7c880392-e9d4-4dc4-9f0d-7dcf5c396713,"MULTILINESTRING ((143.570874998 -38.34305909,143.570862386 -38.34312666,143.570522624 -38.344920908))"
148,db865937-1185-4e67-8b04-9e87b68571df,53.31108005,0c2f1ce8-43b6-43e5-a5e0-53658bcbb109,"MULTILINESTRING ((143.575552837 -38.344113911,143.575439616 -38.344585828))"
149,1b84cee6-8172-469c-a8d0-088ea245a154,56.73315436,8d894411-3c89-4acf-8115-629565134d4c,"MULTILINESTRING ((143.575673323 -38.343611701,143.575552837 -38.344113911))"
150,e9a75183-b5fc-4051-b6b9-497ff24d265f,209.1710856,ee11b5b4-1d1c-47f1-999b-2510143dabaa,"MULTILINESTRING ((143.57318582 -38.34383857,143.575552837 -38.344113911))"
151,55328240-854b-4103-9172-1ca9e2d5729e,102.7996802,0ec8e171-2a57-4757-986f-aaed98125b0c,"MULTILINESTRING ((143.575673323 -38.343611701,143.576836769 -38.343746211))"
152,c2e3d354-d022-4ea4-81ca-dc3ac7ef950b,13.56769371,1f9c7ed6-db44-40b3-8632-212362087cd4,"MULTILINESTRING ((143.575695822 -38.343490764,143.575673323 -38.343611701))"
153,8ed3d43c-a888-42e4-8380-0eb49395c0d8,423.9375891,5d7af36a-6c2e-4cb8-9410-7f7a71faffba,"MULTILINESTRING ((143.570874998 -38.34305909,143.575673323 -38.343611701))"
154,a170841c-71fb-4b21-b1b7-b16d1dc3b1a7,26.06025808,47251675-b2dd-41e4-8a29-bb5edc77e474,"MULTILINESTRING ((143.575739104 -38.343258481,143.575695822 -38.343490764))"
155,782d3f39-b015-493c-b2da-90c86e38f332,102.9531495,7ab1d0bc-5797-4c93-bf77-add4e2c6afff,"MULTILINESTRING ((143.575739104 -38.343258481,143.576904495 -38.34339204))"
156,07af0b88-2155-4eef-bd1b-da4e757a7732,81.6718788,c46894d4-0aa9-441f-abe1-4c2bd7044ffe,"MULTILINESTRING ((143.575874629 -38.342530501,143.575739104 -38.343258481))"
157,93650fb7-f0ab-40e9-85ae-14ff78f028cb,202.7206876,b827e8a4-6c0e-415a-b534-d73027c34b46,"MULTILINESTRING ((143.568579779 -38.34279966,143.568707979 -38.342809484,143.570874998 -38.34305909))"
158,fe7f5b51-6195-42cb-9036-5d7eb11e6da5,23.01617485,8d51ef13-5b50-44d6-92ec-57d6468da161,"MULTILINESTRING ((143.570874998 -38.34305909,143.570989931 -38.34300646,143.571011489 -38.342905232))"
159,df689ef0-b1c6-47c2-b4b3-ab1933045b82,20.46511117,86d95f3c-0353-49a8-9ded-6dcfd7ab34b4,"MULTILINESTRING ((143.571011489 -38.342905232,143.571027167 -38.342831655,143.570932364 -38.342751203))"
160,9391f752-6945-47a3-b93c-2fcbfd7d1a9f,10.04217582,32cadd95-8628-440f-b064-8f30adce6006,"MULTILINESTRING ((143.568595446 -38.342710038,143.568580684 -38.342794824,143.568580097 -38.342797988,143.568579779 -38.34279966))"
161,409f8295-5ed7-4232-89cd-7a2626884d96,86.67959486,c827d493-7dbe-4258-8814-2fc9d36ea6b2,"MULTILINESTRING ((143.571076312 -38.3419786,143.570932364 -38.342751203))"
162,cdd5f50c-fa62-4850-ada8-657a973d04b3,59.32695752,68a09f5f-b5ee-415a-a533-c0b96cfee24e,"MULTILINESTRING ((143.575973059 -38.34200169,143.575874629 -38.342530501))"
163,683bbbd9-6363-4fb9-b5e3-aff78efacf8d,423.9316667,5708fbc6-6632-481c-b0a9-54d856aa56d2,"MULTILINESTRING ((143.571076312 -38.3419786,143.575874629 -38.342530501))"
164,732d5631-63e9-4384-9780-713584004aa7,102.548733,16837569-2011-498c-b788-7993b6314a3a,"MULTILINESTRING ((143.575973059 -38.34200169,143.577133396 -38.34213717))"
165,fb3c8f3f-2ccc-4458-8a88-95b1aab9e454,81.16522252,8c05b7d7-97ef-4e85-9a30-76131085bf25,"MULTILINESTRING ((143.576107785 -38.341278231,143.575973059 -38.34200169))"
166,7d217890-2bbb-4068-a41a-d638aee63cd8,140.9812567,4ffedda9-b3c4-4fed-97de-6e914f1c810a,"MULTILINESTRING ((143.571310533 -38.340722,143.571076312 -38.3419786))"
167,5c18c283-295a-4da2-839d-9a15eedecbe3,202.0316048,ca8d8894-394b-4c2f-9731-658e584f5376,"MULTILINESTRING ((143.573821484 -38.341013167,143.576107785 -38.341278231))"
168,4e08020c-8382-4228-9fca-a7b51c878930,60.13523516,2ad5d53c-8a12-4596-a960-f23742245cb4,"MULTILINESTRING ((143.576207595 -38.34074222,143.576107785 -38.341278231))"
169,e2b7a8fd-fa5a-4532-a1c3-f221df1277f1,221.8848276,99d3aecf-d25f-44f2-a340-17786a8326fe,"MULTILINESTRING ((143.571310533 -38.340722,143.573821484 -38.341013167))"
170,cc7d218a-9e33-4e4a-a4e1-ef4cb6f74fec,60.0327547,4883715e-b0d1-4c04-adbb-a2934d9dbd64,"MULTILINESTRING ((143.573821484 -38.341013167,143.573921681 -38.340478134))"
171,369b339f-9433-40e6-b2d8-48e3a4e68ccf,61.10451461,fc805b5d-04c5-4df5-bbd8-776d60222974,"MULTILINESTRING ((143.57630901 -38.340197569,143.576207595 -38.34074222))"
172,65a259b5-2402-4299-abad-31114f15caf3,201.9838034,e505a085-3095-46ef-87f6-9d3f8740a543,"MULTILINESTRING ((143.573921681 -38.340478134,143.576207595 -38.34074222))"
173,a78ab136-8b83-4056-839e-4e1d3f35b185,15.73082508,82c2a540-1b6f-4b01-8b78-febfd61b82ef,"MULTILINESTRING ((143.571336699 -38.340581791,143.571310533 -38.340722))"
174,0bb641b5-86b5-44ed-8cbe-831dab74505a,205.274625,1366ebb8-e522-4428-b2f9-421b225840f6,"MULTILINESTRING ((143.569013464 -38.340313848,143.571336699 -38.340581791))"
175,972a8f9e-dad8-4691-b289-23100d1d7d17,45.41665475,49646095-0773-41eb-976f-d342bd1a55cd,"MULTILINESTRING ((143.571413486 -38.340177137,143.571336699 -38.340581791))"
176,4f24eb82-1d42-4842-bdef-67d7027972d7,61.09259331,1c287c91-3546-4dd7-8cf8-b0c93d76cac9,"MULTILINESTRING ((143.573921681 -38.340478134,143.574023635 -38.339933654))"
177,9dc701c9-0775-46b3-b0ce-b4a3be830fa5,151.5742274,a7c0ac67-796f-409b-adca-eb5be695abe8,"MULTILINESTRING ((143.576858295 -38.340260982,143.578573732 -38.340458999))"
178,c719aea8-c3b4-4743-8e3a-bf0b8ae24883,131.2109298,34584432-5163-4bbd-918b-591bba848342,"MULTILINESTRING ((143.571413486 -38.340177137,143.572898109 -38.340350427))"
179,425441c9-38d2-4a51-8677-1288e42261f1,105.1004555,e5025e8c-cba6-4d0a-987d-4c2beb0d46a4,"MULTILINESTRING ((143.577558495 -38.339896436,143.577445114 -38.339884687,143.577420006 -38.339871474,143.576940996 -38.339814305,143.576858295 -38.340260982))"
180,7ef4bd2d-40e4-4404-873f-de8d08bb5709,48.53446032,9bf89c41-b3e5-4094-b708-2fd6d057f1b0,"MULTILINESTRING ((143.57630901 -38.340197569,143.576858295 -38.340260982))"
181,80e270b1-f213-40f6-9919-5fcf9d7d0b1e,201.9359054,f874b5b8-820f-4e72-8de7-6f5d0ed660c5,"MULTILINESTRING ((143.574023635 -38.339933654,143.57630901 -38.340197569))"
182,cb473637-5715-4c43-b2ec-16fe48e87f67,88.7757862,40e6151b-e605-4ad9-b0bf-3a75a9ff0757,"MULTILINESTRING ((143.576456238 -38.339406259,143.57630901 -38.340197569))"
183,39871012-446d-464e-88c6-3b016f520ab8,59.83992255,63d534ce-32ab-4dd2-96d3-7b266bbba780,"MULTILINESTRING ((143.571514647 -38.339643973,143.571413486 -38.340177137))"
184,586993c5-bb1d-402e-befb-a19dd2c25175,109.7586033,c6590aa8-cd21-48a1-a037-86f10b4dff36,"MULTILINESTRING ((143.572781465 -38.339790204,143.574023635 -38.339933654))"
185,0f4f1d12-8264-47b1-b1c9-21df706d2c75,44.5481111,b6e8ede8-db1c-4a52-8aa5-e925c172f8da,"MULTILINESTRING ((143.572781465 -38.339790204,143.572854087 -38.339392977))"
186,8e7a8b94-0ed9-4a2b-9fad-de0441583da6,111.9359755,e4bd2306-e632-473c-bf46-d02cb5cc8465,"MULTILINESTRING ((143.571514647 -38.339643973,143.571515881 -38.339644042,143.572781465 -38.339790204))"
187,8fd7431d-29d6-4b56-8508-751741abddac,103.8450757,2bf1b3f5-8eab-4450-9f69-a24aa12a2304,"MULTILINESTRING ((143.570338647 -38.339512397,143.571514647 -38.339643973))"
188,ebb9088c-e7fd-426d-a680-0d7bad1f7288,65.37890489,d845d177-2028-406f-80f7-7d47a5b9a184,"MULTILINESTRING ((143.578927539 -38.339300463,143.578187932 -38.339213425))"
189,fec6046b-1692-4206-ae0b-a412144d50a9,88.63624356,3517402e-5baf-43e6-ba99-d94874d7bd91,"MULTILINESTRING ((143.571514647 -38.339643973,143.571663213 -38.338854089))"
190,3e837a45-867a-4281-8710-a1a4fbe73b5d,43.3904791,c9fef880-ef2f-44d7-aaf7-2bb805e37542,"MULTILINESTRING ((143.576515935 -38.339018202,143.576456238 -38.339406259))"
191,cec22ed1-ed66-442c-9b56-9e2c88c0bf57,423.4972173,2bd70fcb-a4a6-4d91-bdb2-3407d5d321fb,"MULTILINESTRING ((143.571663213 -38.338854089,143.572200768 -38.338914097,143.572926722 -38.338995632,143.576456238 -38.339406259))"
192,ac614e3a-c2e7-475a-924c-4c14bca9e275,57.93302926,aef6fb03-093a-4b62-b626-09fd677ed8c6,"MULTILINESTRING ((143.578927539 -38.339300463,143.579082523 -38.338793033))"
193,38feee38-25a4-4927-89e2-3a24c6fc3f39,100.7913848,f4e0ebe5-c30c-47b3-a858-73e9b7763bd0,"MULTILINESTRING ((143.57765669 -38.339149492,143.576515935 -38.339018202))"
194,46fd1184-d2f2-417d-894c-5a18e520b660,14.67807921,c4586b2b-2f88-4eb7-a333-855e8b019d1a,"MULTILINESTRING ((143.576536134 -38.338886931,143.576515935 -38.339018202))"
195,463970b4-9761-473d-bf42-9b30e961e073,64.4083905,89ec0288-84b6-4f1c-abc6-824681e8752a,"MULTILINESTRING ((143.576624757 -38.338310904,143.576536134 -38.338886931))"
196,6a15e923-f0b2-4315-9f3f-7e72af032394,311.0790056,d6a09494-ac4c-4ebf-ae7f-02158c69ea81,"MULTILINESTRING ((143.573017074 -38.338472627,143.576536134 -38.338886931))"
197,0a08b67d-4c16-43cc-b943-226bd040998e,161.9527978,81947abf-e73d-4509-a369-30c6dc9fca71,"MULTILINESTRING ((143.571663213 -38.338854089,143.571934573 -38.337410832))"
198,de9d0d3f-c9ad-41da-9dcb-54de014a2b60,221.4398358,d6dad65f-d937-40f0-b6bd-706887353aa7,"MULTILINESTRING ((143.576624757 -38.338310904,143.579082523 -38.338793033))"
199,db3443d3-f975-4820-bcfc-3b4d1935df5a,62.70195758,632f4f79-0a43-4bf2-bae3-1eca28023e4b,"MULTILINESTRING ((143.579082523 -38.338793033,143.579250283 -38.338243836))"
200,5d94bb43-26aa-44b1-827c-0931cf01c49e,41.89012062,809ad969-dc60-4073-bed4-e9cf083048f6,"MULTILINESTRING ((143.579250283 -38.338243836,143.579714822 -38.338336293))"
201,365c4a90-47bb-4b00-8ff8-5d288230a32d,125.47179,7d614d52-4cbe-497f-b04e-165c2299dfcd,"MULTILINESTRING ((143.575230384 -38.338043367,143.57661858 -38.338309697,143.576624757 -38.338310904))"
202,bd7eb945-0e06-456d-b68d-f3c9a3e1b8ef,62.62078828,72527960-4c85-4273-990a-df7947b33484,"MULTILINESTRING ((143.576729508 -38.337752833,143.576624757 -38.338310904))"
203,7b3c6dbd-0d9c-4b2f-b926-f861c369ebb2,68.42978229,10d5eaf6-7027-465c-a30a-303d39329e86,"MULTILINESTRING ((143.579250283 -38.338243836,143.579433357 -38.337644468))"
204,2bde93ba-63e2-4a31-9c94-7082628d35ed,27.66083981,8f267cff-f21c-495d-b35d-297230784993,"MULTILINESTRING ((143.577359106 -38.338130125,143.577438111 -38.337888829))"
205,616446ab-eb49-4acc-8c84-fb8926125b45,225.2046543,0bad5bd5-3089-4212-8fb9-22f526972a45,"MULTILINESTRING ((143.575593916 -38.336034855,143.575230384 -38.338043367))"
206,34870e39-e1ca-4281-b9cb-6e247fab2658,145.3873718,b5d42c63-bb5d-4b68-8f68-8100992b5ab1,"MULTILINESTRING ((143.573614717 -38.337733293,143.575230384 -38.338043367))"
207,9c0efba2-2f49-4596-8ef6-cbdf759de363,57.39906304,095c93d7-af8a-4cde-8553-741345e22aa5,"MULTILINESTRING ((143.577438111 -38.337888829,143.57807598 -38.338011241))"
208,9767bd3b-ae60-4fb7-be04-12bf39d7a0c7,63.76446775,a3985ca8-7146-4781-8091-c9d97dc1fcc3,"MULTILINESTRING ((143.576729508 -38.337752833,143.577438111 -38.337888829))"
209,7c1b5786-1e97-4ab1-a880-80afc0337470,68.68366494,0e3edd57-6e51-4749-aa52-ef3ff7ef7480,"MULTILINESTRING ((143.576844399 -38.33714073,143.576729508 -38.337752833))"
210,3b96e35d-d87f-455c-acf2-ee7a2354dcf9,116.1900723,e8d715c7-ca5f-4c31-93c2-9c647f1aa1b6,"MULTILINESTRING ((143.573887534 -38.33671043,143.573800466 -38.337174198,143.573614717 -38.337733293))"
211,0e00a4fd-25b8-4665-bbcc-fc2a5b221c7f,151.190353,736b09e4-5217-417e-bc48-518b4a0d2da5,"MULTILINESTRING ((143.571934573 -38.337410832,143.573614717 -38.337733293))"
212,fc8690cf-ac27-4f6c-a1cc-2e31c938611b,233.1531987,ae5aeaa3-9c8d-48d6-89b1-0915f2b3eb9a,"MULTILINESTRING ((143.576844399 -38.33714073,143.579433357 -38.337644468))"
213,b95e3f9d-a7f6-40fd-ae64-7d3d1d09daba,8.785915844,11ee1f0f-5f8f-4231-b825-52623c838331,"MULTILINESTRING ((143.571836943 -38.337392075,143.571934573 -38.337410832))"
214,fee141bf-36c2-4e9c-a3c1-9431117e52a9,105.3575481,9470d911-052d-4fec-8274-692e676e3fef,"MULTILINESTRING ((143.571836943 -38.337392075,143.572012384 -38.336453045))"
215,e8b9802f-ea6c-460a-831a-2af990772af8,145.8176643,80a52715-5de4-4ac3-a987-a90d956cc51b,"MULTILINESTRING ((143.577088209 -38.335841203,143.576844399 -38.33714073))"
216,4580afe6-b8fa-41e0-bb7b-24f32f43f539,166.4143052,8806bd68-4266-43e6-9ea9-d98587e85834,"MULTILINESTRING ((143.573887534 -38.33671043,143.572012384 -38.336453045))"
217,27d25755-9bb9-4f0b-acf0-8513742fbe6d,95.49516276,62b2d665-ddc8-4154-b908-e738165c5722,"MULTILINESTRING ((143.574047297 -38.335859388,143.573887534 -38.33671043))"
218,ed1fc06e-4a0a-4955-840a-4d1afce7ec47,246.1674123,dbb8d4e4-1e2b-4979-9df6-22a8d52f15e2,"MULTILINESTRING ((143.5787738 -38.335966655,143.581560908 -38.336281307))"
219,3438a2cb-0ebb-48ff-8e59-0a67cc9e320d,136.6168708,fcc16498-4beb-4810-9a0b-1ef9038fc540,"MULTILINESTRING ((143.575593916 -38.336034855,143.574047297 -38.335859388))"
220,177e1c3a-862a-47bc-b1a6-99c3ef9180a7,39.48953626,f9a2a6cf-46ba-4156-8464-dbf78915a7f8,"MULTILINESTRING ((143.575657658 -38.335682663,143.575593916 -38.336034855))"
221,18f1e3bc-67c0-4540-b3dd-352cf75208b3,179.6871209,d4cc8d6f-a7f4-453d-97ea-a1e3c7496604,"MULTILINESTRING ((143.5787738 -38.335966655,143.579069488 -38.334364735))"
222,e28fa600-e8b9-48a8-9838-173f76977eb8,147.8269516,393c11e9-d55e-47b9-a37e-6df615f63016,"MULTILINESTRING ((143.577100108 -38.335777706,143.5787738 -38.335966655))"
223,615fa261-2542-42fd-8eae-bd3f7e2a8c04,166.4176868,c0a0419b-927d-47c7-aae6-d6b9378d1716,"MULTILINESTRING ((143.574047297 -38.335859388,143.572163332 -38.335645539))"
224,c0195580-9f0e-4587-ac3d-a742f1c43b85,7.124709661,d2668d88-36a6-417d-8075-0f00cc2bdc77,"MULTILINESTRING ((143.577100108 -38.335777706,143.577088209 -38.335841203))"
225,93830e28-54ef-46b1-8380-b40d0dfd1c45,126.3057874,0fd80dc4-7b7c-44a2-aa60-d3819404e245,"MULTILINESTRING ((143.575657658 -38.335682663,143.577088209 -38.335841203))"
226,3df101ab-aee1-4c54-89d4-43dcb74e893b,204.220478,c529074f-4917-4fde-b6f8-928057a2737e,"MULTILINESTRING ((143.57744159 -38.333957696,143.577100108 -38.335777706))"
227,5a5846c1-541e-4697-b299-5b1273dda822,71.75780069,eae4dde2-7960-4239-a5fc-c2b30fa8769b,"MULTILINESTRING ((143.575773461 -38.33504268,143.575657658 -38.335682663))"
228,a15286d0-a0dd-438e-a771-a8a86bf0d7c2,140.4236072,4b0077ce-360e-4174-a1a5-2093e0ada3ef,"MULTILINESTRING ((143.57600009 -38.333790292,143.575773461 -38.33504268))"
