Street name,class,Lat,Lon,GlobalID,OBJECTID,baseVoltag
12 WHITE AVENUE COLAC 3250,EnergyConsumer,-38.33878406,143.5706601,serv6154,1154,415V
13 WHITE AVENUE COLAC 3250,EnergyConsumer,-38.33875773,143.5703038,serv6155,1155,415V
77 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.33872108,143.5714709,serv6156,1156,415V
76 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.33872072,143.5718963,serv6157,1157,415V
14 CANTS ROAD COLAC 3250,EnergyConsumer,-38.33868516,143.5694998,serv6158,1158,415V
17 CANTS ROAD COLAC 3250,EnergyConsumer,-38.33868235,143.5690877,serv6159,1159,415V
10 WHITE AVENUE COLAC 3250,EnergyConsumer,-38.33860481,143.570694,serv6160,1160,415V
11 WHITE AVENUE COLAC 3250,EnergyConsumer,-38.33859025,143.5703279,serv6161,1161,415V
74 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.33855752,143.571927,serv6162,1162,415V
15 CANTS ROAD COLAC 3250,EnergyConsumer,-38.3385328,143.5691144,serv6163,1163,415V
75 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.3385193,143.5715192,serv6164,1164,415V
12 CANTS ROAD COLAC 3250,EnergyConsumer,-38.33849304,143.5695396,serv6165,1165,415V
2/8 WHITE AVENUE COLAC 3250,EnergyConsumer,-38.33847634,143.5707091,serv6166,1166,415V
9 WHITE AVENUE COLAC 3250,EnergyConsumer,-38.33841825,143.570368,serv6167,1167,415V
72 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.33839828,143.5719571,serv6168,1168,415V
13 CANTS ROAD COLAC 3250,EnergyConsumer,-38.33838324,143.569141,serv6169,1169,415V
8 WHITE AVENUE COLAC 3250,EnergyConsumer,-38.33838083,143.5707364,serv6170,1170,415V
1/8 WHITE AVENUE COLAC 3250,EnergyConsumer,-38.33838083,143.5707364,serv6171,1171,415V
73 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.33834005,143.5715531,serv6172,1172,415V
10 CANTS ROAD COLAC 3250,EnergyConsumer,-38.33832307,143.5695698,serv6173,1173,415V
8 WEST STREET COLAC 3250,EnergyConsumer,-38.33832218,143.568385,serv6174,1174,415V
7 WHITE AVENUE COLAC 3250,EnergyConsumer,-38.33826363,143.57039,serv6175,1175,415V
11 CANTS ROAD COLAC 3250,EnergyConsumer,-38.33823369,143.5691677,serv6176,1176,415V
70 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.33822643,143.5719895,serv6177,1177,415V
8 CANTS ROAD COLAC 3250,EnergyConsumer,-38.33817771,143.5695911,serv6178,1178,415V
6 WEST STREET COLAC 3250,EnergyConsumer,-38.33816511,143.5684111,serv6179,1179,415V
71 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.33816128,143.5715761,serv6180,1180,415V
9 CANTS ROAD COLAC 3250,EnergyConsumer,-38.33809962,143.5691778,serv6181,1181,415V
5 WHITE AVENUE COLAC 3250,EnergyConsumer,-38.33807876,143.5704322,serv6182,1182,415V
68 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.33806994,143.572019,serv6183,1183,415V
3 WEST STREET COLAC 3250,EnergyConsumer,-38.33805004,143.5680265,serv6184,1184,415V
4 WEST STREET COLAC 3250,EnergyConsumer,-38.33800477,143.5684377,serv6185,1185,415V
6 CANTS ROAD COLAC 3250,EnergyConsumer,-38.33800359,143.5696224,serv6186,1186,415V
69 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.33800118,143.5716062,serv6187,1187,415V
7 CANTS ROAD COLAC 3250,EnergyConsumer,-38.33791442,143.5692246,serv6188,1188,415V
1 WEST STREET COLAC 3250,EnergyConsumer,-38.33791188,143.5680357,serv6189,1189,415V
3 WHITE AVENUE COLAC 3250,EnergyConsumer,-38.33790901,143.5704643,serv6190,1190,415V
2 WEST STREET COLAC 3250,EnergyConsumer,-38.33787208,143.5684597,serv6191,1191,415V
4 CANTS ROAD COLAC 3250,EnergyConsumer,-38.33781315,143.5696602,serv6192,1192,415V
1 WHITE AVENUE COLAC 3250,EnergyConsumer,-38.33773927,143.5704964,serv6193,1193,415V
436 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33773838,143.572508,serv6194,1194,415V
5 CANTS ROAD COLAC 3250,EnergyConsumer,-38.33773558,143.5692423,serv6195,1195,415V
438 MURRAY STREET COLAC 3250,EnergyConsumer,-38.3376995,143.5723178,serv6196,1196,415V
440 MURRAY STREET COLAC 3250,EnergyConsumer,-38.33765975,143.5721119,serv6197,1197,415V
2 CANTS ROAD COLAC 3250,EnergyConsumer,-38.33765668,143.5696847,serv6198,1198,415V
11 BRYAN AVENUE COLAC 3250,EnergyConsumer,-38.33761377,143.5680719,serv6199,1199,415V
36 GELLIBRAND STREET COLAC 3250,EnergyConsumer,-38.3376277,143.5872177,serv6201,1201,415V
1/18 MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33790984,143.5852089,serv6203,1203,415V
MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33759877,143.5852593,serv6204,1204,415V
MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33759877,143.5852593,serv6205,1205,415V
18 MANIFOLD STREET COLAC 3250,EnergyConsumer,-38.33760144,143.5851742,serv6206,1206,415V
1/45 CORANGAMITE STREET COLAC 3250,EnergyConsumer,-38.33906784,143.5841023,serv6207,1207,415V
29 GRANT STREET COLAC 3250,EnergyConsumer,-38.33690391,143.5813282,serv6209,1209,415V
1/27 GRANT STREET COLAC 3250,EnergyConsumer,-38.33678375,143.581327,serv6211,1211,415V
2/27 GRANT STREET COLAC 3250,EnergyConsumer,-38.3367601,143.5810431,serv6218,1218,415V
3/33 SKENE STREET COLAC 3250,EnergyConsumer,-38.33726677,143.5803754,serv6224,1224,415V
29 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34066483,143.5722397,serv6229,1229,415V
52 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33993394,143.5726285,serv6230,1230,415V
27 MARKS STREET COLAC 3250,EnergyConsumer,-38.33886124,143.5732116,serv6231,1231,415V
32 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34096017,143.5719468,serv6232,1232,415V
26 MARKS STREET COLAC 3250,EnergyConsumer,-38.33916151,143.5729958,serv6233,1233,415V
51 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33961235,143.5726587,serv6234,1234,415V
31 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34063667,143.5719973,serv6235,1235,415V
54 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33990746,143.5724009,serv6236,1236,415V
28 MARKS STREET COLAC 3250,EnergyConsumer,-38.33914338,143.5727568,serv6237,1237,415V
53 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33958566,143.5724218,serv6238,1238,415V
34 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34092248,143.5716236,serv6239,1239,415V
33 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34060713,143.5718019,serv6240,1240,415V
56 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33988782,143.572152,serv6241,1241,415V
30 MARKS STREET COLAC 3250,EnergyConsumer,-38.33910771,143.5724731,serv6242,1242,415V
55 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33955306,143.5721867,serv6243,1243,415V
35 HEWITT STREET COLAC 3250,EnergyConsumer,-38.3405807,143.5715743,serv6244,1244,415V
58 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33986032,143.571916,serv6245,1245,415V
78A SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.34039732,143.5715858,serv6246,1246,415V
78 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.34028854,143.5716043,serv6247,1247,415V
32 MARKS STREET COLAC 3250,EnergyConsumer,-38.33908724,143.5722686,serv6248,1248,415V
57 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33953049,143.5719608,serv6249,1249,415V
78B SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.34006429,143.5716488,serv6250,1250,415V
60 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33982795,143.5717174,serv6251,1251,415V
60 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33983552,143.5717033,serv6252,1252,415V
89 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.34074946,143.5710928,serv6253,1253,415V
34 MARKS STREET COLAC 3250,EnergyConsumer,-38.33906392,143.5720487,serv6254,1254,415V
59 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.3395066,143.5717568,serv6255,1255,415V
87 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.34038024,143.5711714,serv6256,1256,415V
85 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.34028669,143.57118,serv6257,1257,415V
83 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.34012491,143.5712107,serv6258,1258,415V
36 MARKS STREET COLAC 3250,EnergyConsumer,-38.33904082,143.5718405,serv6259,1259,415V
64 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33976362,143.5711636,serv6260,1260,415V
61 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33945641,143.5713006,serv6261,1261,415V
81 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.33905983,143.5714072,serv6262,1262,415V
79 SINCLAIR STREET COLAC 3250,EnergyConsumer,-38.33889101,143.571439,serv6263,1263,415V
63 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33943468,143.5711062,serv6264,1264,415V
64A JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33968535,143.570925,serv6265,1265,415V
65 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33941343,143.5709161,serv6266,1266,415V
66 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33966279,143.5707286,serv6267,1267,415V
67 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33939313,143.5707346,serv6268,1268,415V
68 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33968908,143.5705229,serv6269,1269,415V
69 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33936647,143.5705893,serv6270,1270,415V
70 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.3396626,143.5702952,serv6271,1271,415V
14 WHITE AVENUE COLAC 3250,EnergyConsumer,-38.33896331,143.5706262,serv6272,1272,415V
72 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33963611,143.5700676,serv6273,1273,415V
71 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33931634,143.5701586,serv6274,1274,415V
17 WHITE AVENUE COLAC 3250,EnergyConsumer,-38.33909247,143.5702405,serv6275,1275,415V
15 WHITE AVENUE COLAC 3250,EnergyConsumer,-38.33894046,143.5702614,serv6276,1276,415V
73 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33929746,143.5699977,serv6277,1277,415V
75 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33928053,143.5697807,serv6278,1278,415V
77 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33925908,143.5695984,serv6279,1279,415V
1 MARKS STREET COLAC 3250,EnergyConsumer,-38.33915734,143.5757275,serv6280,1280,415V
3 MARKS STREET COLAC 3250,EnergyConsumer,-38.3391431,143.5755716,serv6281,1281,415V
5 MARKS STREET COLAC 3250,EnergyConsumer,-38.33912297,143.5753992,serv6282,1282,415V
2 MARKS STREET COLAC 3250,EnergyConsumer,-38.33948963,143.5757226,serv6283,1283,415V
5A MARKS STREET COLAC 3250,EnergyConsumer,-38.33910285,143.5752267,serv6284,1284,415V
4 MARKS STREET COLAC 3250,EnergyConsumer,-38.33946306,143.575495,serv6285,1285,415V
7 MARKS STREET COLAC 3250,EnergyConsumer,-38.339077,143.5750446,serv6286,1286,415V
6 MARKS STREET COLAC 3250,EnergyConsumer,-38.33943411,143.575268,serv6287,1287,415V
9 MARKS STREET COLAC 3250,EnergyConsumer,-38.33905486,143.5748564,serv6288,1288,415V
11 MARKS STREET COLAC 3250,EnergyConsumer,-38.33903134,143.5746566,serv6289,1289,415V
8 MARKS STREET COLAC 3250,EnergyConsumer,-38.33941099,143.5750489,serv6290,1290,415V
21-23 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33995826,143.5756227,serv6291,1291,415V
13 MARKS STREET COLAC 3250,EnergyConsumer,-38.33900797,143.5744581,serv6292,1292,415V
10 MARKS STREET COLAC 3250,EnergyConsumer,-38.33938565,143.5748318,serv6293,1293,415V
25 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33993008,143.5753824,serv6294,1294,415V
15 MARKS STREET COLAC 3250,EnergyConsumer,-38.33898539,143.5742663,serv6295,1295,415V
27 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33990206,143.5751766,serv6296,1296,415V
12 MARKS STREET COLAC 3250,EnergyConsumer,-38.33935138,143.5745784,serv6297,1297,415V
17 MARKS STREET COLAC 3250,EnergyConsumer,-38.33896449,143.5740887,serv6298,1298,415V
29 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33987678,143.5749599,serv6299,1299,415V
14 MARKS STREET COLAC 3250,EnergyConsumer,-38.33933251,143.5743766,serv6300,1300,415V
28 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.3402504,143.5753496,serv6301,1301,415V
19 MARKS STREET COLAC 3250,EnergyConsumer,-38.33894384,143.5739133,serv6302,1302,415V
30 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34022834,143.5751598,serv6303,1303,415V
31 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33985147,143.5747429,serv6304,1304,415V
21 MARKS STREET COLAC 3250,EnergyConsumer,-38.33892302,143.5737364,serv6305,1305,415V
16 MARKS STREET COLAC 3250,EnergyConsumer,-38.33929675,143.5741231,serv6306,1306,415V
32 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34020745,143.5749801,serv6307,1307,415V
23 MARKS STREET COLAC 3250,EnergyConsumer,-38.33890226,143.5735601,serv6308,1308,415V
33 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33982491,143.5745153,serv6309,1309,415V
18 MARKS STREET COLAC 3250,EnergyConsumer,-38.33927937,143.5739213,serv6310,1310,415V
25 MARKS STREET COLAC 3250,EnergyConsumer,-38.33888162,143.5733847,serv6311,1311,415V
34 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34019132,143.5747579,serv6312,1312,415V
35 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33979836,143.5742877,serv6313,1313,415V
20 MARKS STREET COLAC 3250,EnergyConsumer,-38.33925279,143.5736937,serv6314,1314,415V
JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34016888,143.5746485,serv6315,1315,415V
36 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34016888,143.5746485,serv6316,1316,415V
1/36 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34015786,143.5745538,serv6317,1317,415V
37 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33977207,143.5740347,serv6318,1318,415V
22 MARKS STREET COLAC 3250,EnergyConsumer,-38.33921431,143.5734359,serv6319,1319,415V
38 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34014009,143.5744011,serv6320,1320,415V
39 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33974524,143.5738325,serv6321,1321,415V
40 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.3401181,143.5742119,serv6322,1322,415V
24 MARKS STREET COLAC 3250,EnergyConsumer,-38.33918697,143.573208,serv6323,1323,415V
2/36 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.340455,143.5745349,serv6324,1324,415V
7 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34098117,143.5750177,serv6325,1325,415V
41 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33971869,143.5736049,serv6326,1326,415V
9 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34095971,143.5748332,serv6327,1327,415V
43 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33969213,143.5733772,serv6328,1328,415V
42 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34007124,143.5737252,serv6329,1329,415V
11 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34093663,143.5746348,serv6330,1330,415V
44 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34004317,143.5735678,serv6331,1331,415V
45 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33966384,143.5731348,serv6332,1332,415V
13 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34091398,143.5744401,serv6333,1333,415V
1A EUREKA STREET COLAC 3250,EnergyConsumer,-38.34029807,143.5737519,serv6334,1334,415V
8 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34128698,143.5747471,serv6335,1335,415V
1 EUREKA STREET COLAC 3250,EnergyConsumer,-38.3403798,143.5737365,serv6336,1336,415V
46 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34001557,143.5733307,serv6337,1337,415V
13A HEWITT STREET COLAC 3250,EnergyConsumer,-38.34089292,143.5742589,serv6338,1338,415V
49 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33963662,143.5729015,serv6339,1339,415V
EUREKA STREET COLAC 3250,EnergyConsumer,-38.34044737,143.5737237,serv6340,1340,415V
10 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34125412,143.5745373,serv6341,1341,415V
3 EUREKA STREET COLAC 3250,EnergyConsumer,-38.3405229,143.5737134,serv6342,1342,415V
15 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34087081,143.5740688,serv6343,1343,415V
48 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33998686,143.5730838,serv6344,1344,415V
12 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34122749,143.5743097,serv6345,1345,415V
50 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.33996888,143.5728472,serv6346,1346,415V
14 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34120912,143.5740761,serv6347,1347,415V
17 HEWITT STREET COLAC 3250,EnergyConsumer,-38.3408201,143.5736325,serv6348,1348,415V
19 HEWITT STREET COLAC 3250,EnergyConsumer,-38.3407933,143.573402,serv6349,1349,415V
16 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34117888,143.5738151,serv6350,1350,415V
21 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34076628,143.5731697,serv6351,1351,415V
18 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34114042,143.5735649,serv6352,1352,415V
23 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34073959,143.5729401,serv6353,1353,415V
20 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34111381,143.5733361,serv6354,1354,415V
22 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34108733,143.5731084,serv6355,1355,415V
25 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34071783,143.572696,serv6356,1356,415V
24 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34106085,143.5728808,serv6357,1357,415V
27 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34069073,143.5724627,serv6358,1358,415V
11/28 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34170269,143.5734812,serv6359,1359,415V
1/26 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34103699,143.5726757,serv6360,1360,415V
10/28 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34168006,143.5733105,serv6361,1361,415V
HEWITT STREET COLAC 3250,EnergyConsumer,-38.34102371,143.5725615,serv6362,1362,415V
26 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34102371,143.5725615,serv6363,1363,415V
9/28 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34163243,143.5731268,serv6364,1364,415V
HEWITT STREET COLAC 3250,EnergyConsumer,-38.3409888,143.5724275,serv6365,1365,415V
HEWITT STREET COLAC 3250,EnergyConsumer,-38.3409888,143.5724275,serv6366,1366,415V
2/26 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34124356,143.5726367,serv6367,1367,415V
1/28 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34108265,143.572378,serv6368,1368,415V
8/28 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34161146,143.5729053,serv6369,1369,415V
3/26 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34135228,143.5726162,serv6370,1370,415V
30 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34098277,143.5721975,serv6371,1371,415V
7/28 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34162319,143.572791,serv6372,1372,415V
2/28 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34122437,143.572288,serv6373,1373,415V
6/28 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34160777,143.572653,serv6374,1374,415V
5/28 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34158792,143.5724647,serv6375,1375,415V
3/28 HEWITT STREET COLAC 3250,EnergyConsumer,-38.3413974,143.5722487,serv6376,1376,415V
4/28 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34153132,143.5722833,serv6377,1377,415V
7 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34014689,143.5772669,serv6378,1378,415V
14 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34043749,143.5769492,serv6379,1379,415V
64 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.34163457,143.5762497,serv6380,1380,415V
2/16 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34059353,143.5768004,serv6381,1381,415V
62 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.341465,143.5762814,serv6382,1382,415V
9 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34010381,143.5770228,serv6383,1383,415V
60 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.3412812,143.576315,serv6384,1384,415V
JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34053961,143.5766889,serv6385,1385,415V
16 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34053961,143.5766889,serv6386,1386,415V
58 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.34112097,143.576345,serv6387,1387,415V
JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34038766,143.5767373,serv6388,1388,415V
56 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.34098497,143.576371,serv6389,1389,415V
1/16 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.3404394,143.5766447,serv6390,1390,415V
54 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.34079778,143.5764055,serv6391,1391,415V
52 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.34064713,143.5764337,serv6392,1392,415V
67 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.34161196,143.5758311,serv6393,1393,415V
18 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34038947,143.5765356,serv6394,1394,415V
65 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.34143075,143.575865,serv6395,1395,415V
42A ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.33918488,143.5771638,serv6396,1396,415V
63 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.34105204,143.5759403,serv6397,1397,415V
50 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.34002572,143.5765345,serv6398,1398,415V
48 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.33987106,143.5765763,serv6399,1399,415V
61 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.34084238,143.5759795,serv6400,1400,415V
46 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.33967502,143.576602,serv6401,1401,415V
59 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.34059066,143.5760265,serv6402,1402,415V
44 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.3395073,143.5766344,serv6403,1403,415V
42 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.33931342,143.5766801,serv6404,1404,415V
40 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.33914946,143.5767105,serv6405,1405,415V
22 JENNINGS STREET COLAC 3250,EnergyConsumer,-38.34032546,143.5759949,serv6406,1406,415V
4/4 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34172759,143.5751698,serv6407,1407,415V
1 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34104697,143.5755527,serv6408,1408,415V
38 ARMSTRONG STREET COLAC 3250,EnergyConsumer,-38.33893809,143.5767533,serv6409,1409,415V
3/4 HEWITT STREET COLAC 3250,EnergyConsumer,-38.34161486,143.5751909,serv6410,1410,415V
